road,id,model_type,name,lat,lon,length,condition
N101,2000003,link,N101_LRP005b_LRPE,23.4587222,91.2477497,812.9999999999997,
N101,2000004,sourcesink,N101_end,23.4593056,91.2533889,0.0,
N102,3000000,sourcesink,N102_start,23.4789716,91.1181938,0.0,
N102,3000001,link,N102_LRPS_LRP008a,23.4789716,91.1181938,8537.0,
N102,3000002,bridge,N102_LRP008a_LRP008b,23.5421941,91.0742493,17.8,0
N102,3000003,link,N102_LRP008b_LRP023a,23.5423052,91.0741382,15105.999999999998,
N102,3000004,bridge,N102_LRP023a_LRP023b,23.6236104,90.9727771,33.425,0
N102,3000005,link,N102_LRP023b_LRP024b,23.623916,90.9726382,1194.9999999999968,
N102,3000006,bridge,N102_LRP024b_LRP024c,23.6341663,90.9707771,113.85,0
N102,3000007,link,N102_LRP024c_LRP028a,23.6351941,90.9708049,3192.0000000000005,
N102,3000008,bridge,N102_LRP028a_LRP028b,23.6587222,90.9820271,51.225,2
N102,3000009,link,N102_LRP028b_LRP029b,23.6589722,90.9824438,1385.0000000000018,
N102,3000010,bridge,N102_LRP029b_LRP029c,23.6657222,90.9934719,46.0,1
N102,3000011,link,N102_LRP029c_LRP030a,23.666,90.9938886,966.0000000000011,
N102,3000012,bridge,N102_LRP030a_LRP030b,23.6711938,91.0019444,26.65,2
N102,3000013,link,N102_LRP030b_LRP031c,23.6713049,91.0021944,1313.9999999999964,
N102,3000014,bridge,N102_LRP031c_LRP031d,23.6780271,91.0126667,12.6,2
N102,3000015,link,N102_LRP031d_LRP033a,23.6780827,91.0127222,1113.9999999999973,
N102,3000016,bridge,N102_LRP033a_LRP033b,23.684083,91.0217216,9.2,2
N102,3000017,link,N102_LRP033b_LRP033c,23.6841386,91.0217771,598.9999999999966,
N102,3000018,bridge,N102_LRP033c_LRP033d,23.684583,91.0264716,9.4,0
N102,3000019,link,N102_LRP033d_LRP035a,23.6872497,91.0265271,1468.9999999999943,
N102,3000020,bridge,N102_LRP035a_LRP035b,23.6955552,91.0379441,35.5,2
N102,3000021,link,N102_LRP035b_LRP035c,23.6957774,91.0382774,453.9999999999935,
N102,3000022,bridge,N102_LRP035c_LRP035d,23.6999441,91.0441386,9.3,1
N102,3000023,link,N102_LRP035d_LRP036b,23.7,91.0441941,761.0000000000027,
N102,3000024,bridge,N102_LRP036b_LRP036c,23.7042222,91.05,12.2,0
N102,3000025,link,N102_LRP036c_LRP036d,23.7043333,91.0500833,166.9999999999945,
N102,3000026,bridge,N102_LRP036d_LRP036e,23.70525,91.0513333,12.2,0
N102,3000027,link,N102_LRP036e_LRP037a,23.705345235164835,91.05145784945054,500.0,
N102,3000028,bridge,N102_LRP037a_LRP037b,23.7083056,91.05525,12.6,2
N102,3000029,link,N102_LRP037b_LRP038b,23.7083611,91.0553333,1048.9999999999995,
N102,3000030,bridge,N102_LRP038b_LRP038c,23.7148611,91.0632222,12.5,0
N102,3000031,link,N102_LRP038c_LRP039a,23.7149444,91.0633056,1192.999999999998,
N102,3000032,bridge,N102_LRP039a_LRP039b,23.7219993,91.0720271,17.2,1
N102,3000033,link,N102_LRP039b_LRP044a,23.722166,91.072166,4670.999999999999,
N102,3000034,bridge,N102_LRP044a_LRP044b,23.7554167,91.0981386,41.75,0
N102,3000035,link,N102_LRP044b_LRP044c,23.7556389,91.0984163,287.9999999999967,
N102,3000036,bridge,N102_LRP044c_LRP044d,23.75724898301887,91.1003286018868,18.6,1
N102,3000037,link,N102_LRP044d_LRP046a,23.7574167,91.1005278,1987.0000000000018,
N102,3000038,bridge,N102_LRP046a_LRP046b,23.76984916734694,91.11480456870748,15.75,0
N102,3000039,link,N102_LRP046b_LRP049a,23.7699716,91.1149444,2443.000000000005,
N102,3000040,bridge,N102_LRP049a_LRP049b,23.7844441,91.1330827,16.06,1
N102,3000041,link,N102_LRP049b_LRP050b,23.7845274,91.1332216,1692.0000000000005,
N102,3000042,bridge,N102_LRP050b_LRP050c,23.7932774,91.1466941,18.950000000000003,1
N102,3000043,link,N102_LRP050c_LRP052a,23.79335444201681,91.14680965042017,1634.9999999999982,
N102,3000044,bridge,N102_LRP052a_LRP052b,23.80675,91.1513056,49.7,0
N102,3000045,link,N102_LRP052b_LRP053a,23.8071667,91.1513889,743.9999999999998,
N102,3000046,bridge,N102_LRP053a_LRP053b,23.8141944,91.1528889,36.8,1
N102,3000047,link,N102_LRP053b_LRP055a,23.8145556,91.153,1744.0,
N102,3000048,bridge,N102_LRP055a_LRP055b,23.8298327,91.1551389,8.7,1
N102,3000049,link,N102_LRP055b_LRP056b,23.829916,91.1551389,1710.0000000000007,
N102,3000050,bridge,N102_LRP056b_LRP056c,23.8450274,91.1571389,166.72,0
N102,3000051,link,N102_LRP056c_LRP058a,23.8465552,91.1574444,1765.0000000000005,
N102,3000052,bridge,N102_LRP058a_LRP058b,23.8606111,91.1552222,34.2,0
N102,3000053,link,N102_LRP058b_LRP059b,23.8608056,91.1549722,969.0000000000011,
N102,3000054,bridge,N102_LRP059b_LRP059c,23.8663333,91.1479997,15.19,2
N102,3000055,link,N102_LRP059c_LRP060,23.8664444,91.1478608,257.99999999999557,
N102,3000056,bridge,N102_LRP060_LRP060b,23.8748604,91.1409997,964.0000000000057,0
N102,3000057,link,N102_LRP060b_LRP063a,23.8750549,91.1408608,2384.999999999998,
N102,3000058,bridge,N102_LRP063a_LRP063b,23.8946386,91.1300827,21.225,1
N102,3000059,link,N102_LRP063b_LRP064b,23.894833,91.1299993,1280.9999999999918,
N102,3000060,bridge,N102_LRP064b_LRP064c,23.9056389,91.1258327,49.575,1
N102,3000061,link,N102_LRP064c_LRP070a,23.9060833,91.1257216,5673.000000000001,
N102,3000062,bridge,N102_LRP070a_LRP070b,23.9551944,91.1163889,89.65,2
N102,3000063,link,N102_LRP070b_LRP073a,23.9561111,91.1160556,2774.000000000001,
N102,3000064,bridge,N102_LRP073a_LRP073b,23.97067948041237,91.10119589793814,34.000000000006025,0
N102,3000065,link,N102_LRP073b_LRP077a,23.9709716,91.1011667,3694.000000000003,
N102,3000066,bridge,N102_LRP077a_LRP077b,24.0016944,91.1095833,17.490000000000002,2
N102,3000067,link,N102_LRP077b_LRPE,24.0018611,91.1095556,5504.0000000000055,
N102,3000068,sourcesink,N102_end,24.0506111,91.1146667,0.0,
N103,4000000,sourcesink,N103_start,23.9570278,91.1155278,0.0,
N103,4000001,link,N103_LRPS_LRP002a,23.9570278,91.1155278,1915.0,
N103,4000002,bridge,N103_LRP002a_LRP002b,23.9730271,91.1113611,28.000000000000025,0
N103,4000003,link,N103_LRP002b_LRPE,23.9732216,91.11125,2835.9999999999995,
N103,4000004,sourcesink,N103_end,23.9968886,91.1092778,0.0,
N104,5000000,sourcesink,N104_start,23.0096667,91.3994163,0.0,
N104,5000001,link,N104_LRPS_LRP008b,23.0096667,91.3994163,8179.999999999999,
N104,5000002,bridge,N104_LRP008b_LRP008c,22.9825827,91.3375274,88.265,0
N104,5000003,link,N104_LRP008c_LRP011a,22.9818882,91.3371108,3529.9999999999995,
N104,5000004,bridge,N104_LRP011a_LRP011b,22.9538611,91.326166,48.405,0
N104,5000005,link,N104_LRP011b_LRP022a,22.9535278,91.3257493,10885.0,
N104,5000006,bridge,N104_LRP022a_LRP022b,22.9576944,91.2321104,8.375,2
N104,5000007,link,N104_LRP022b_LRP034b,22.9576667,91.2320271,11380.000000000002,
N104,5000008,bridge,N104_LRP034b_LRP034c,22.9459997,91.123416,19.99999999999602,0
N104,5000009,link,N104_LRP034c_LRP035a,22.9459997,91.1232771,1381.999999999998,
N104,5000010,bridge,N104_LRP035a_LRP035b,22.9446941,91.1099722,38.2,1
N104,5000011,link,N104_LRP035b_LRP038a,22.9446663,91.1095556,2987.999999999999,
N104,5000012,bridge,N104_LRP038a_LRP038b,22.9226938,91.1027222,18.6,1
N104,5000013,link,N104_LRP038b_LRP043c,22.9225271,91.1026667,5237.999999999999,
N104,5000014,bridge,N104_LRP043c_LRP043d,22.8767493,91.096833,12.000000000000455,0
N104,5000015,link,N104_LRP043d_LRP044c,22.8766382,91.0968608,664.0000000000016,
N104,5000016,bridge,N104_LRP044c_LRP044d,22.8707493,91.0968886,6.4,0
N104,5000017,link,N104_LRP044d_LRP048a,22.870666,91.0968886,3307.0000000000027,
N104,5000018,bridge,N104_LRP048a_LRP048b,22.8414441,91.0982219,2.0,1
N104,5000019,link,N104_LRP048b_LRPE,22.8413886,91.0983608,1764.0000000000027,
N104,5000020,sourcesink,N104_end,22.8257493,91.1014444,0.0,
N105,6000000,sourcesink,N105_start,23.6904163,90.5466108,0.0,
N105,6000001,link,N105_LRPS_LRP007b,23.6904163,90.5466108,7789.0,
N105,6000002,bridge,N105_LRP007b_LRP007c,23.7445552,90.5856108,42.0000000000007,0
N105,6000003,link,N105_LRP007c_LRP009b,23.7448608,90.5854163,1876.0000000000002,
N105,6000004,bridge,N105_LRP009b_LRP009c,23.7595833,90.5774438,28.999999999999915,0
N105,6000005,link,N105_LRP009c_LRP010b,23.7597778,90.5773049,1189.0,
N105,6000006,bridge,N105_LRP010b_LRP010c,23.7692216,90.5719993,30.999999999998806,0
N105,6000007,link,N105_LRP010c_LRP020,23.7695271,90.5718604,9322.0,
N105,6000008,bridge,N105_LRP020_LRP020b,23.8374163,90.5491663,812.0000000000011,0
N105,6000009,link,N105_LRP020b_LRP031c,23.8344997,90.5419163,10274.999999999998,
N105,6000010,bridge,N105_LRP031c_LRP031d,23.899083,90.4813049,181.00000000000094,0
N105,6000011,link,N105_LRP031d_LRP034,23.899083,90.4824993,2283.0000000000014,
N105,6000012,bridge,N105_LRP034_LRP034b,23.9165833,90.4689438,152.00000000000102,0
N105,6000013,link,N105_LRP034b_LRP048,23.9178604,90.4685549,14888.999999999993,
N105,6000014,sourcesink,N105_end,23.9895274,90.3582222,0.0,
N106,7000000,sourcesink,N106_start,22.3935552,91.8215827,0.0,
N106,7000001,link,N106_LRPS_LRP002b,22.3935552,91.8215827,2532.0,
N106,7000002,bridge,N106_LRP002b_LRP002c,22.4154722,91.819166,18.19,2
N106,7000003,link,N106_LRP002c_LRP008b,22.4156389,91.819166,6326.0,
N106,7000004,bridge,N106_LRP008b_LRP008c,22.4710827,91.8151389,14.999999999998792,0
N106,7000005,link,N106_LRP008c_LRP014a,22.4711938,91.8151111,5512.0,
N106,7000006,bridge,N106_LRP014a_LRP014b,22.5046111,91.8265549,9.5,1
N106,7000007,link,N106_LRP014b_LRP015a,22.5048889,91.8271104,650.9999999999998,
N106,7000008,bridge,N106_LRP015a_LRP015b,22.5073056,91.8328604,63.379999999999995,2
N106,7000009,link,N106_LRP015b_LRP016b,22.5074167,91.8331938,1505.9999999999986,
N106,7000010,bridge,N106_LRP016b_LRP016c,22.5137222,91.8453608,103.00000000000153,0
N106,7000011,link,N106_LRP016c_LRP018a,22.5146389,91.8454163,1056.9999999999986,
N106,7000012,bridge,N106_LRP018a_LRP018b,22.5162222,91.8545278,101.795,2
N106,7000013,link,N106_LRP018b_LRP020b,22.51625,91.8547778,2216.000000000001,
N106,7000014,bridge,N106_LRP020b_LRP020c,22.5262216,91.8726938,3.0,0
N106,7000015,link,N106_LRP020c_LRP021a,22.5264993,91.8728604,638.0000000000016,
N106,7000016,bridge,N106_LRP021a_LRP021b,22.5288604,91.8781382,37.04,0
N106,7000017,link,N106_LRP021b_LRP022a,22.5288882,91.878416,1221.0,
N106,7000018,bridge,N106_LRP022a_LRP022b,22.5322771,91.8896386,24.69,2
N106,7000019,link,N106_LRP022b_LRP023c,22.5322771,91.8898886,992.9999999999986,
N106,7000020,bridge,N106_LRP023c_LRP023d,22.5334997,91.8993608,4.3,2
N106,7000021,link,N106_LRP023d_LRP023e,22.5335274,91.8995552,257.0000000000015,
N106,7000022,bridge,N106_LRP023e_LRP023f,22.5342219,91.9019167,25.9999999999998,0
N106,7000023,link,N106_LRP023f_LRP030a,22.5342497,91.9021667,5713.999999999999,
N106,7000024,bridge,N106_LRP030a_LRP030b,22.5386941,91.9559722,14.85,0
N106,7000025,link,N106_LRP030b_LRP032c,22.5386663,91.9561389,1643.9999999999984,
N106,7000026,bridge,N106_LRP032c_LRP032d,22.5406108,91.9691104,11.7,0
N106,7000027,link,N106_LRP032d_LRP039d,22.5406108,91.9692771,6472.000000000002,
N106,7000028,bridge,N106_LRP039d_LRP039e,22.5526389,92.0165278,28.999999999996362,0
N106,7000029,link,N106_LRP039e_LRP043a,22.5527778,92.0167493,3441.0000000000027,
N106,7000030,bridge,N106_LRP043a_LRP043b,22.569666,92.0404997,6.6,0
N106,7000031,link,N106_LRP043b_LRP047a,22.5707771,92.0409163,4349.9999999999945,
N106,7000032,bridge,N106_LRP047a_LRP047b,22.5935552,92.0714716,3.0,0
N106,7000033,link,N106_LRP047b_LRP059a,22.5935274,92.0716382,11796.0,
N106,7000034,bridge,N106_LRP059a_LRP059b,22.6474163,92.1364163,86.00000000000563,0
N106,7000035,link,N106_LRP059b_LRPE,22.6480552,92.136833,9707.999999999989,
N106,7000036,sourcesink,N106_end,22.6485274,92.2018333,0.0,
N107,8000000,sourcesink,N107_start,22.3944163,91.891833,0.0,
N107,8000001,link,N107_LRPS_LRPSa,22.3944163,91.891833,309.0,
N107,8000002,bridge,N107_LRPSa_LRPSb,22.3921941,91.8931663,23.8,0
N107,8000003,link,N107_LRPSb_LRP004c,22.3918886,91.8931108,4454.0,
N107,8000004,bridge,N107_LRP004c_LRP004d,22.3601111,91.9134444,40.000000000000036,0
N107,8000005,link,N107_LRP004d_LRP007a,22.3598056,91.9135833,2351.0,
N107,8000006,bridge,N107_LRP007a_LRP007b,22.3411663,91.9171938,73.0,3
N107,8000007,link,N107_LRP007b_LRPE,22.340583,91.9171104,3282.9999999999995,
N107,8000008,sourcesink,N107_end,22.3159722,91.9235827,0.0,
N108,9000000,sourcesink,N108_start,22.1021389,92.0740827,0.0,
N108,9000001,link,N108_LRPS_LRP001a,22.1021389,92.0740827,1214.0,
N108,9000002,bridge,N108_LRP001a_LRP001b,22.1045278,92.0852774,25.15,2
N108,9000003,link,N108_LRP001b_LRP002a,22.1046111,92.0854163,1055.9999999999998,
N108,9000004,bridge,N108_LRP002a_LRP002b,22.1096667,92.0940552,25.72,0
N108,9000005,link,N108_LRP002b_LRP002c,22.1097222,92.094333,225.00000000000009,
N108,9000006,bridge,N108_LRP002c_LRP002d,22.1100556,92.0964997,21.61,2
N108,9000007,link,N108_LRP002d_LRP004a,22.1100556,92.0967219,2393.0,
N108,9000008,bridge,N108_LRP004a_LRP004b,22.1225549,92.1147778,90.55000000000001,0
N108,9000009,link,N108_LRP004b_LRP006a,22.123166,92.1153889,1122.999999999999,
N108,9000010,bridge,N108_LRP006a_LRP006b,22.1262771,92.1252771,26.509999999999998,2
N108,9000011,link,N108_LRP006b_LRP006c,22.1264716,92.1255271,786.9999999999999,
N108,9000012,bridge,N108_LRP006c_LRP006d,22.1276104,92.1327493,46.0,1
N108,9000013,link,N108_LRP006d_LRP008a,22.127666,92.1332216,1343.9999999999995,
N108,9000014,bridge,N108_LRP008a_LRP008b,22.1278049,92.145833,18.265,0
N108,9000015,link,N108_LRP008b_LRP011a,22.1278049,92.1459997,3557.9999999999995,
N108,9000016,bridge,N108_LRP011a_LRP011b,22.1405274,92.1709716,70.245,2
N108,9000017,link,N108_LRP011b_LRP012b,22.1406663,92.171666,378.99999999999955,
N108,9000018,bridge,N108_LRP012b_LRP012c,22.1426386,92.1743327,13.9,0
N108,9000019,link,N108_LRP012c_LRP012d,22.1426108,92.1744993,154.99999999999937,
N108,9000020,bridge,N108_LRP012d_LRP012e,22.1427774,92.1757771,14.0,2
N108,9000021,link,N108_LRP012e_LRP012f,22.142833,92.1758049,72.00000000000095,
N108,9000022,bridge,N108_LRP012f_LRP012g,22.1435552,92.1765271,10.9,2
N108,9000023,link,N108_LRP012g_LRP012h,22.1436108,92.1765827,55.99999999999916,
N108,9000024,bridge,N108_LRP012h_LRP012i,22.143833,92.1768604,14.0,0
N108,9000025,link,N108_LRP012i_LRP012j,22.1439163,92.1769438,304.9999999999997,
N108,9000026,bridge,N108_LRP012j_LRP012k,22.1461108,92.1779438,12.6,0
N108,9000027,link,N108_LRP012k_LRP013a,22.1461941,92.1780827,166.99999999999983,
N108,9000028,bridge,N108_LRP013a_LRP013b,22.147583,92.1786382,10.825,2
N108,9000029,link,N108_LRP013b_LRP015a,22.1476941,92.1786382,1973.9999999999998,
N108,9000030,bridge,N108_LRP015a_LRP015b,22.16275,92.1775827,42.785,0
N108,9000031,link,N108_LRP015b_LRP018a,22.1631111,92.1777771,3523.9999999999995,
N108,9000032,bridge,N108_LRP018a_LRP018b,22.1822771,92.1957219,13.59,0
N108,9000033,link,N108_LRP018b_LRP020a,22.1823327,92.195833,1468.0,
N108,9000034,bridge,N108_LRP020a_LRP020b,22.1831938,92.2061944,36.65,1
N108,9000035,link,N108_LRP020b_LRP020c,22.1831104,92.2065556,275.00000000000216,
N108,9000036,bridge,N108_LRP020c_LRP020d,22.1846941,92.2083333,13.8,0
N108,9000037,link,N108_LRP020d_LRP021b,22.1847219,92.2084167,922.9999999999982,
N108,9000038,bridge,N108_LRP021b_LRP021c,22.1878608,92.21375,9.0,0
N108,9000039,link,N108_LRP021c_LRP021d,22.1878608,92.2138333,117.00000000000088,
N108,9000040,bridge,N108_LRP021d_LRP021e,22.1887219,92.2143889,39.53,0
N108,9000041,link,N108_LRP021e_LRP021f,22.1889441,92.2145278,123.00000000000111,
N108,9000042,bridge,N108_LRP021f_LRP021g,22.1899163,92.2150833,44.00000000000048,0
N108,9000043,link,N108_LRP021g_LRPE,22.1901941,92.2151944,634.0000000000003,
N108,9000044,sourcesink,N108_end,22.1960552,92.2176104,0.0,
N109,10000000,sourcesink,N109_start,21.4433608,92.1014722,0.0,
N109,10000001,link,N109_LRPS_LRPSa,21.4433608,92.1014722,125.0,
N109,10000002,bridge,N109_LRPSa_LRPSb,21.4423052,92.1019167,49.999999999999986,0
N109,10000003,link,N109_LRPSb_LRPSc,21.4418886,92.1019444,130.0,
N109,10000004,bridge,N109_LRPSc_LRPSd,21.4407774,92.1022778,23.00000000000002,0
N109,10000005,link,N109_LRPSd_LRPE,21.440583,92.1018056,2181.9999999999995,
N109,10000006,sourcesink,N109_end,21.4284716,92.0953052,0.0,
N110,11000000,sourcesink,N110_start,21.4259438,92.0232493,0.0,
N110,11000001,link,N110_LRPS_LRP008,21.4259438,92.0232493,7560.0,
N110,11000002,sourcesink,N110_end,21.4359997,91.9715827,0.0,
N111,12000000,sourcesink,N111_start,22.3934441,91.7491386,0.0,
N111,12000001,link,N111_LRPS_LRP010b,22.3934441,91.7491386,10790.0,
N111,12000002,bridge,N111_LRP010b_LRP010c,22.314,91.7906941,131.00000000000023,0
N111,12000003,link,N111_LRP010c_LRPE,22.3132778,91.7916663,1739.000000000001,
N111,12000004,sourcesink,N111_end,22.2984719,91.7922219,0.0,
N112,13000000,sourcesink,N112_start,23.0091944,91.3693882,0.0,
N112,13000001,link,N112_LRPS_LRPE,23.0091944,91.3693882,2720.0,
N112,13000002,sourcesink,N112_end,23.0318604,91.3742493,0.0,
N119,14000000,sourcesink,N119_start,23.4914441,90.9936108,0.0,
N119,14000001,link,N119_LRPS_LRP002a,23.4914441,90.9936108,2380.0,
N119,14000002,sourcesink,N119_end,23.4867774,91.0128056,0.0,
N120,15000000,sourcesink,N120_start,23.4772771,91.1361108,0.0,
N120,15000001,link,N120_LRPS_LRPE,23.4772771,91.1361108,20940.0,
N120,15000002,sourcesink,N120_end,23.3581667,91.2534722,0.0,
N123,16000000,sourcesink,N123_start,22.8941386,91.5344719,0.0,
N123,16000001,link,N123_LRPS_LRPE,22.8941386,91.5344719,8060.000000000001,
N123,16000002,sourcesink,N123_end,22.8357497,91.5488886,0.0,
N128,17000000,sourcesink,N128_start,22.624666,91.6548056,0.0,
N128,17000001,link,N128_LRPS_LRPE,22.624666,91.6548056,1296.9999999999998,
N128,17000002,sourcesink,N128_end,22.61475,91.6608611,0.0,
N129,18000000,sourcesink,N129_start,22.5226382,91.7040833,0.0,
N129,18000001,link,N129_LRPS_LRP001a,22.5226382,91.7040833,1302.0,
N129,18000002,bridge,N129_LRP001a_LRP001b,22.5141389,91.7113333,32.00000000000003,0
N129,18000003,link,N129_LRP001b_LRPE,22.5139167,91.7114167,1456.0,
N129,18000004,sourcesink,N129_end,22.5015833,91.7134722,0.0,
N2,19000000,sourcesink,N2_start,23.7059167,90.5214438,0.0,
N2,19000001,link,N2_LRPS_LRP002a,23.7059167,90.5214438,1536.0,
N2,19000002,bridge,N2_LRP002a_LRP002b,23.7182771,90.5156944,36.6,2
N2,19000003,link,N2_LRP002b_LRP012b,23.7186104,90.5155556,9899.999999999998,
N2,19000004,bridge,N2_LRP012b_LRP012c,23.7853886,90.5688882,18.25,2
N2,19000005,link,N2_LRP012c_LRP016b,23.7853886,90.5691104,4672.000000000001,
N2,19000006,bridge,N2_LRP016b_LRP016c,23.8175827,90.5980274,21.999999999998465,0
N2,19000007,link,N2_LRP016c_LRP031a,23.8177493,90.5982219,14265.000000000002,
N2,19000008,bridge,N2_LRP031a_LRP031b,23.8936386,90.6667771,34.00000000000247,0
N2,19000009,link,N2_LRP031b_LRP037a,23.8936663,90.6670827,5919.999999999998,
N2,19000010,bridge,N2_LRP037a_LRP037b,23.9307216,90.7045833,26.2,0
N2,19000011,link,N2_LRP037b_LRP038a,23.930916,90.70475,1071.000000000005,
N2,19000012,bridge,N2_LRP038a_LRP038b,23.9390552,90.7100278,65.4,1
N2,19000013,link,N2_LRP038b_LRP046a,23.9396386,90.71,8250.999999999998,
N2,19000014,bridge,N2_LRP046a_LRP046b,23.9936941,90.7590833,100.325,0
N2,19000015,link,N2_LRP046b_LRP056b,23.9941941,90.7599722,9955.000000000004,
N2,19000016,bridge,N2_LRP056b_LRP056c,24.040083,90.8429163,18.325,0
N2,19000017,link,N2_LRP056c_LRP058a,24.0401386,90.8431108,2112.9999999999995,
N2,19000018,bridge,N2_LRP058a_LRP058b,24.0469163,90.8621389,141.61,2
N2,19000019,link,N2_LRP058b_LRP058c,24.0477497,90.8633056,109.00000000000176,
N2,19000020,bridge,N2_LRP058c_LRP058d,24.0484163,90.8641111,39.650000000000006,0
N2,19000021,link,N2_LRP058d_LRP060a,24.0486663,90.8644167,1106.0000000000016,
N2,19000022,bridge,N2_LRP060a_LRP060b,24.0514722,90.874166,39.2,0
N2,19000023,link,N2_LRP060b_LRP062a,24.0514722,90.8745549,2484.000000000002,
N2,19000024,bridge,N2_LRP062a_LRP062b,24.0529167,90.8988608,12.725000000000001,0
N2,19000025,link,N2_LRP062b_LRP063a,24.0529444,90.8989719,463.00000000000097,
N2,19000026,bridge,N2_LRP063a_LRP063b,24.0533056,90.9035556,12.3,0
N2,19000027,link,N2_LRP063b_LRP064c,24.0533056,90.9036667,1805.9999999999973,
N2,19000028,bridge,N2_LRP064c_LRP064d,24.0547222,90.9213049,14.000000000010004,0
N2,19000029,link,N2_LRP064d_LRP067a,24.0547222,90.9214438,2489.999999999995,
N2,19000030,bridge,N2_LRP067a_LRP067b,24.0565833,90.9459163,15.274999999999999,0
N2,19000031,link,N2_LRP067b_LRP069a,24.0565833,90.9460552,1571.9999999999886,
N2,19000032,bridge,N2_LRP069a_LRP069b,24.0576111,90.9612222,428.91,2
N2,19000033,link,N2_LRP069b_LRP070a,24.0570556,90.9654167,429.00000000000205,
N2,19000034,bridge,N2_LRP070a_LRP070b,24.0570278,90.9696382,4.0,0
N2,19000035,link,N2_LRP070b_LRP076a,24.057,90.969916,6437.00000000001,
N2,19000036,bridge,N2_LRP076a_LRP076b,24.0379441,91.0241382,3.15,0
N2,19000037,link,N2_LRP076b_LRP087b,24.0381108,91.0248604,11043.999999999996,
N2,19000038,bridge,N2_LRP087b_LRP087c,24.0584167,91.1186938,24.999999999991473,0
N2,19000039,link,N2_LRP087c_LRP089a,24.0583889,91.118916,1948.0000000000075,
N2,19000040,bridge,N2_LRP089a_LRP089b,24.0558889,91.1378608,20.25,0
N2,19000041,link,N2_LRP089b_LRP090a,24.0558611,91.138083,730.9999999999945,
N2,19000042,bridge,N2_LRP090a_LRP090b,24.0549722,91.1451941,43.44,2
N2,19000043,link,N2_LRP090b_LRP091a,24.0549444,91.1453886,509.9999999999909,
N2,19000044,bridge,N2_LRP091a_LRP091b,24.05425,91.1503889,4.1,1
N2,19000045,link,N2_LRP091b_LRP092b,24.0541944,91.1508333,1555.0000000000068,
N2,19000046,bridge,N2_LRP092b_LRP092c,24.0524444,91.1659722,10.45,0
N2,19000047,link,N2_LRP092c_LRP094a,24.0523611,91.1665,1369.9999999999902,
N2,19000048,bridge,N2_LRP094a_LRP094b,24.0462497,91.1772216,4.0,2
N2,19000049,link,N2_LRP094b_LRP094c,24.0444163,91.1772493,421.99999999999704,
N2,19000050,bridge,N2_LRP094c_LRP094d,24.0428052,91.1803327,28.000000000005798,0
N2,19000051,link,N2_LRP094d_LRP097b,24.0428052,91.1805827,2844.999999999999,
N2,19000052,bridge,N2_LRP097b_LRP097c,24.0409719,91.2079444,66.99999999999307,0
N2,19000053,link,N2_LRP097c_LRP098a,24.0406108,91.2084722,597.0000000000084,
N2,19000054,bridge,N2_LRP098a_LRP098b,24.0419719,91.2138333,26.515,1
N2,19000055,link,N2_LRP098b_LRP099a,24.042083,91.2141667,772.0000000000056,
N2,19000056,bridge,N2_LRP099a_LRP099b,24.0443608,91.2213882,27.999999999991587,0
N2,19000057,link,N2_LRP099b_LRP101a,24.0444163,91.2216382,2347.0000000000086,
N2,19000058,bridge,N2_LRP101a_LRP101b,24.0529167,91.2412497,4.0,0
N2,19000059,link,N2_LRP101b_LRP108a,24.0534444,91.2415274,7093.000000000004,
N2,19000060,bridge,N2_LRP108a_LRP108b,24.094083,91.2896386,3.0,0
N2,19000061,link,N2_LRP108b_LRP110a,24.0946386,91.289833,1731.0000000000086,
N2,19000062,bridge,N2_LRP110a_LRP110b,24.1069722,91.2999441,36.95,2
N2,19000063,link,N2_LRP110b_LRP111a,24.1071111,91.3000278,737.9999999999995,
