ID,travel_time
Truck473,290.0
Truck474,290.0
Truck475,290.0
Truck476,290.0
Truck477,290.0
Truck478,290.0
Truck479,290.0
Truck480,290.0
Truck481,290.0
Truck482,290.0
Truck483,290.0
Truck484,290.0
Truck485,290.0
Truck486,290.0
Truck487,290.0
Truck488,290.0
Truck489,290.0
Truck490,290.0
Truck491,290.0
Truck492,290.0
Truck493,290.0
Truck494,290.0
Truck495,290.0
Truck496,290.0
Truck497,290.0
Truck498,290.0
Truck499,290.0
Truck500,290.0
Truck501,290.0
Truck502,290.0
Truck503,290.0
Truck504,290.0
Truck505,290.0
Truck506,290.0
Truck507,290.0
Truck508,290.0
Truck509,290.0
Truck510,290.0
Truck511,290.0
Truck512,290.0
Truck513,290.0
Truck514,290.0
Truck515,290.0
Truck516,290.0
Truck517,290.0
Truck518,290.0
Truck519,290.0
Truck520,290.0
Truck521,290.0
Truck522,290.0
Truck523,290.0
Truck524,290.0
Truck525,290.0
Truck526,290.0
Truck527,290.0
Truck528,290.0
Truck529,290.0
Truck530,290.0
Truck531,290.0
Truck532,290.0
Truck533,290.0
Truck534,290.0
Truck535,290.0
Truck536,290.0
Truck537,290.0
Truck538,290.0
Truck539,290.0
Truck540,290.0
Truck541,290.0
Truck542,290.0
Truck543,290.0
Truck544,290.0
Truck545,290.0
Truck546,290.0
Truck547,290.0
Truck548,290.0
Truck549,290.0
Truck550,290.0
Truck551,290.0
Truck552,290.0
Truck553,290.0
Truck554,290.0
Truck555,290.0
Truck556,290.0
Truck557,290.0
Truck558,290.0
Truck559,290.0
Truck560,290.0
Truck561,290.0
Truck562,290.0
Truck563,290.0
Truck564,290.0
Truck565,290.0
Truck566,290.0
Truck567,290.0
Truck568,290.0
Truck569,290.0
Truck570,290.0
Truck571,290.0
Truck572,290.0
Truck573,290.0
Truck574,290.0
Truck575,290.0
Truck576,290.0
Truck577,290.0
Truck578,290.0
Truck579,290.0
Truck580,290.0
Truck581,290.0
Truck582,290.0
Truck583,290.0
Truck584,290.0
Truck585,290.0
Truck586,290.0
Truck587,290.0
Truck588,290.0
Truck589,290.0
Truck590,290.0
Truck591,290.0
Truck592,290.0
Truck593,290.0
Truck594,290.0
Truck595,290.0
Truck596,290.0
Truck597,290.0
Truck598,290.0
Truck599,290.0
Truck600,290.0
Truck601,290.0
Truck602,290.0
Truck603,290.0
Truck604,290.0
Truck605,290.0
Truck606,290.0
Truck607,290.0
Truck608,290.0
Truck609,290.0
Truck610,290.0
Truck611,290.0
Truck612,290.0
Truck613,290.0
Truck614,290.0
Truck615,290.0
Truck616,290.0
Truck617,290.0
Truck618,290.0
Truck619,290.0
Truck620,290.0
Truck621,290.0
Truck622,290.0
Truck623,290.0
Truck624,290.0
Truck625,290.0
Truck626,290.0
Truck627,290.0
Truck628,290.0
Truck629,290.0
Truck630,290.0
Truck631,290.0
Truck632,290.0
Truck633,290.0
Truck634,290.0
Truck635,290.0
Truck636,290.0
Truck637,290.0
Truck638,290.0
Truck639,290.0
Truck640,290.0
Truck641,290.0
Truck642,290.0
Truck643,290.0
Truck644,290.0
Truck645,290.0
Truck646,290.0
Truck647,290.0
Truck648,290.0
Truck649,290.0
Truck650,290.0
Truck651,290.0
Truck652,290.0
Truck653,290.0
Truck654,290.0
Truck655,290.0
Truck656,290.0
Truck657,290.0
Truck658,290.0
Truck659,290.0
Truck660,290.0
Truck661,290.0
Truck662,290.0
Truck663,290.0
Truck664,290.0
Truck665,290.0
Truck666,290.0
Truck667,290.0
Truck668,290.0
Truck669,290.0
Truck670,290.0
Truck671,290.0
Truck672,290.0
Truck673,290.0
Truck674,290.0
Truck675,290.0
Truck676,290.0
Truck677,290.0
Truck678,290.0
Truck679,290.0
Truck680,290.0
Truck681,290.0
Truck682,290.0
Truck683,290.0
Truck684,290.0
Truck685,290.0
Truck686,290.0
Truck687,290.0
Truck688,290.0
Truck689,290.0
Truck690,290.0
Truck691,290.0
Truck692,290.0
Truck693,290.0
Truck694,290.0
Truck695,290.0
Truck696,290.0
Truck697,290.0
